qt,qt,openstack,openstack
reverse,0.09202990308403969, match,0.043854540260508654
types,0.09198743105524138, equivalent,0.04384581744670868
qprocess,0.09194710105657578, overload,0.043836891651153564
alone,0.09191524237394333, esx,0.04382453262805939
string,0.09188134928281681, silly,0.04375927150249481
flag,0.09177866806699471, 'nova.network.manager,0.04344550892710686
coordinates,0.0917473309315168, finish,0.04333745315670967
casting,0.09173197618552617, read,0.04310487137575235
qtgui,0.09172678198665381, 100,0.04299705661833286
},0.0916771525707172, bdm,0.04290974140167236
qtableview,0.0916491448879242, cfg.conf.reset,0.04286443814635277
querying,0.091597362421453, snat,0.042796558079620205
dynamic,0.09153889048320707, instance_actions_events,0.04267954081296921
implement,0.09153070438575621, ,,0.04267710311849776
workaround,0.09136174205276701, across,0.042560133462150894
path,0.09133550484072078, display,0.04254876325527827
after,0.0913160299985773, novaclient,0.042507568995157875
escape,0.09129801811650395, number,0.0424960152673963
`,0.09120813012123108, get_disk_bus_for_disk_dev,0.04242556169629097
factor,0.09116881713271141, characters,0.042324746027588844
clicking,0.09112507402896881, overloaded,0.04230138659477234
technique,0.09106693416833878, flake8,0.042243197560310364
qglwidget,0.09099912433885038, integration,0.042206247647603355
interfaces,0.09098437925179799, migrating,0.0420835018157959
afterwards,0.09084229357540607, portal,0.04206481948494911
dns,0.09075285204582745, usage,0.042049414361827075
basic-block,0.09074850877126057, ratio,0.042008645832538605
johan,0.0907311347934107, 1205956,0.042008139193058014
qtmetadata,0.09066691249608994, consumers,0.04196900362148881
interrupted,0.09066512684027354, container_info,0.04191350191831589
manifest,0.09063473343849182, utils.safe_minidom_parse_string,0.041896987706422806
converted,0.0905961888757619, hosts,0.041859982813346304
simplify,0.09055058516207196, workaround,0.04185401797294617
peter.hartmann,0.09054385245378528, unified,0.041708012421925865
trivial,0.09051845408976078, veth,0.04165319993626326
constructor,0.09051666653582029, policy,0.041639939227025025
removal,0.09045721143484116, do,0.04163087960544296
drag,0.09042607871944913, others,0.0415071254330022
understand,0.0902867890894413, soft_delete,0.04148500332874911
reasonable,0.09019804639475686, floating,0.04146000789018887
isconnected,0.09017541259527206, typeerror,0.041441887617111206
expand,0.0901572136208415, how,0.04140862619969994
linux,0.09009675654074685, packet,0.041387330585469805
qtwebsockets,0.09004462758700053, issue,0.0413580545712085
complex.h,0.08992500603199005, verification,0.04132869690656662
fc_weight,0.08990681543946266, unbreak,0.04131960938684642
builtin,0.08987557142972946, suds,0.04116278886795044
client,0.08984320349991322, used,0.04107520735958572
mitch,0.08978173732757569, compression,0.041046804189682005
qmacstyle,0.08974912762641907, cloud-init,0.041029635816812515
bitmaps,0.08973363041877747, host_ip,0.040901441127061844
qcontiguouscache,0.08970249071717262, checking,0.04076674107748728
paint,0.08968722761461609, tag,0.040648714949687324
hausmann,0.08963531129289591, permissions,0.04064071675141653
module,0.089556444999437, log.py,0.04060228665669759
qregistermetatype,0.08947812517484029, started,0.040562679370244346
tst_qfile,0.0894649475812912, required,0.04049434177087326
bjoern.breitmeyer,0.08936065807938576, _,0.040392748680180654
updatestate,0.08927836269140244, lack,0.04034586250782013
enabled,0.08927205111831427, starts,0.0403437833301723
allan,0.08916481398046017, notification,0.04034361436676521
if,0.08914079978694113, 'initiator,0.04026345536112785
transport,0.08911509315172832, commands,0.04014527822534243
occasionally,0.08910491317510605, method,0.04005971427242058
list,0.0890811070566997, contain,0.040024506549040474
ways,0.08906176526631628, abandoned,0.03997331112623215
wince,0.08904054248705506, n°2,0.03994116261601448
power,0.08889517188072205, something,0.03987005160241905
generator,0.08881496513883273, 3,0.03981880426406861
services,0.0888010710477829, static,0.03980554336158093
known,0.08876223862171173, present,0.039793641979081765
glx_none,0.08875516802072525, utility,0.039785622308651604
interpreters,0.08874950138852, _try_convert,0.03967104898765683
characters,0.08872603901157466, default,0.03963930266244071
ignoring,0.08866318501532078, dry,0.03963426500558853
turcotte,0.08866016890991617, removed,0.03961676130347769
capabilities,0.08865786343812943, v2,0.03961025051362181
kim,0.0885599359171465, in-memory,0.03958638309268281
duplicate,0.08843702744496496, runs,0.039583750967202444
q_pid,0.08827019482851028, 'connection,0.03941477028032144
-hostprefix,0.08820407465100288, soon,0.03937971591949463
api,0.08814576202038131, length,0.039357769303023815
tools,0.08811867237091064, ids,0.03933397470973432
:windowdoesnotacceptfocus,0.08799222111701965, violations,0.039291280011336006
opacity,0.08770090714097023, endpoint,0.03923892229795456
64,0.08763734701400001, uuid,0.039193968288600445
qstringliteral,0.08763231983822253, recover,0.039092469960451126
capturing,0.0875898152589798, above,0.038856261409819126
currentcolor,0.08757156133651733, scheduler/driver.py,0.038776274770498276
per,0.08752402871847152, understand,0.03850005070368449
feedback,0.08748291060328484, revoke_certs_by_user_and_project,0.0383923165500164
qt-project.org/msg01603.html,0.08726554363965988, set,0.03832240031266655
aliasing,0.08723656833171844, nova/compute/manager.py,0.038320790976285934
parentheses,0.08721998892724514, 610017c460b85e1b7d11327d050972bb03fcc0c3,0.03823950421065092
operator==,0.08715379051864147, images,0.03817835729569197
enter,0.08710394706577063, none,0.0379463489451963
pages,0.08707083621993661, snapshots,0.03791548326038397
simply,0.08707042982923272, recent,0.03787846372662378
signed-off-by,0.08674655109643936, convert,0.037828872568513215
bytes,0.08674373105168343, enforces,0.03780953586101532
places,0.08673149817015814, spent,0.03774593397974968
qwindows,0.08664826303720474, different,0.03770949460205532
group,0.08660700532015074, thought,0.037602759102204196
loading,0.08654278330504894, locale,0.03751477412879467
later,0.08646445604972541, 5dd1553cca7f7e62eebce75e1d936fc211b239ec,0.03748541697859764
qt_abcd1,0.08644017367623746, installing,0.037427669391036034
non-latin1,0.08643023297190666, ringbuilder,0.03731653342644373
added,0.08637329642013192, vdis,0.037305351346731186
call,0.08635064460949729, defaults,0.03729382970116355
specifying,0.08633959293365479, between,0.03725593723356724
32bit,0.08633148670196533, vmware-compute-driver,0.0372027987614274
:selectrow,0.08611279726028442, based,0.03718491888139397
andreas,0.08610544605180621, rename,0.0371615033530231
new,0.08610400646274922, isinstance,0.037040404975414276
qopenglwidget,0.08608617633581161, most,0.037025543319032295
glib,0.08608053624629974, situation,0.03698516424213137
allocations,0.08598725497722626, lintstack,0.036958660930395126
com,0.08596738707274199, merge,0.03688625916838646
1035,0.08595451861619949, fixes,0.03677339853676042
both,0.08590558089781553, event,0.03667121403850615
factory,0.08583447337150574, verify,0.03634973578155041
qml,0.08582537508040082, peer,0.03621353954076767
accepted,0.08581982320174575, stty,0.03620217740535736
slightly,0.08581275242613629, largely,0.03616372123360634
hardware,0.08580276966094971, scheme,0.03616232192143798
certificate,0.08569773137569428, implementation,0.036143173599460475
forward-declaration,0.08567848801612854, completed,0.03610273631056771
shortcoming,0.08565456420183182, regression,0.03602404830356439
said,0.0856219232082367, about,0.03598437237087637
qlayout,0.08561605513095856, meaning,0.03598169734080633
merged,0.08557786047458649, policies,0.0359295479953289
t2,0.08555846847593784, administrator,0.03592339064925909
johannes,0.08555332571268082, gettext,0.03592254966497421
positioning,0.08547328093222209, agpl,0.03590511903166771
input,0.08540869950173566, indicate,0.035877747810445726
sérgio,0.08526388804117839, dd,0.035870145385464035
shown,0.08525587390694353, oversub_ratio,0.03584945574402809
digia,0.0852095140144229, n402,0.03584720939397812
cost,0.08510517328977585, nova.rpc,0.0358433835208416
links,0.08510450619672026, deadlock,0.03581945598125458
'',0.08508122183992564, stats,0.035793292025725044
parse,0.08503728359937668, advantage,0.0357206502618889
generates,0.0849917132914665, cpu,0.03551521467474791
scale,0.08489339612424374, enough,0.03548594191670418
perspective,0.08486688137054443, objectlistbase,0.03542179986834526
opengl,0.08480825277045369, lvcreate,0.03541972488164902
density,0.0848074946552515, vvs-johb2oj0qj2uawatwbe7bg,0.03524560481309891
this,0.0848042912305188, physical,0.035225984950860344
states,0.08470970671623945, conversion,0.035192792862653734
excluded,0.0846925675868988, continuation,0.03506704792380333
might,0.08467118622678699, address,0.0350438810772065
'operator,0.08466449876626332, eventlet.wsgi.server,0.035019028931856155
illegal,0.08465401083230972, opts,0.034921554227670036
unless,0.0845444358419627, disk,0.034790971605862316
offscreen,0.08449021975199382, implied,0.03475278243422508
monotonic,0.0844547338783741, iptables,0.03466912731528282
tree,0.0843342902759711, nova-tests-code-duplication,0.03463963667551676
destroy,0.08430882509459149, passing,0.03463161736726761
dumper,0.08427492529153824, benefit,0.034521445631980896
hack,0.084247887134552, body,0.034455508448688006
disabled,0.08420102099577585, depends,0.03444616124033928
threshold,0.08413579873740673, n401,0.03438455114761988
people,0.08408728738625844, assertin,0.034368481331815325
exists,0.08406882174313068, datastores,0.03419099003076553
alias,0.08399632107466459, 0,0.034153017808090554
user,0.08399252273661797, no-op,0.03399679313103358
compiler,0.08396468943432916, equal,0.03397732399977171
improve,0.08387927340244818, argument,0.03396487769593174
qtbug-21151,0.0836208127439022, host,0.03389056957133004
qtbase,0.08349755220115185, /os-agents,0.03388825058937073
distance,0.08348874747753143, 'swap,0.033864542841911316
miettinen,0.08348314960797627, get_volume_stats,0.03379129897803068
triggering,0.08346156775951385, len,0.03371915469566981
fortunately,0.08344075083732605, testr,0.03368755057454109
qobjectprivate,0.08336718976497651, lvm,0.03362368394058043
good,0.08335932401510385, re-raising,0.03359414761265119
incorrectly,0.08335518318095378, fault,0.033542074263095856
bin/moc,0.08320418745279312, oslo-version,0.03350544348359108
followed,0.08315134420990944, could,0.03350287023931742
pthread.h,0.08304760605096817, bunch,0.03346777458985647
filter,0.08294938349475463, requested,0.03341971066865054
apply,0.0828463040292263, obvious,0.033371035009622574
means,0.0828274197815715, write,0.03336370401084423
priority,0.08281062543392181, nova.service,0.03333321586251259
sha,0.08271083608269691, tmp,0.03331240266561508
token,0.08269093930721283, image_get,0.033212605863809586
logging,0.08260214763383071, lists,0.033095752044270434
caller,0.08257395029067993, proxy,0.03304521623067558
conditionally,0.08247450739145279, diskfile,0.03303451102692634
destructors,0.08247321595748265, dedup,0.03301440551877022
replaced,0.0824542110785842, layers,0.032924995136757694
prefixed,0.0823957771062851, session,0.032915435556788
detach,0.08235963672632352, schemas,0.03288794060548147
situation,0.08222795277833939, reserved,0.03288735697666804
prior,0.08213513810187578, deepcopy,0.0328279547393322
database,0.0820450522005558, byte,0.032796581741422415
from,0.08199670436290613, page,0.03277168795466423
was,0.08190320531285034, system_metadata,0.032651153792228015
slow,0.0818700660020113, test_virt_drivers.py,0.03261888772249222
however,0.08185974070550622, 204,0.03247025981545448
likely,0.08183508287183941, piece,0.03235030546784401
increased,0.08174783736467361, improve,0.03224031535884071
mode,0.08173361009634707, causes,0.032234675963135326
keyboard,0.08169599498311679, fewer,0.032076429575681686
non-existing,0.08162010461091995, pip-requires,0.03194699250161648
button,0.08161977272142064, like,0.03187916908614539
gravity,0.08149074018001556, issued,0.031808534637093544
always,0.08146105432088542, 127.0.0.1,0.031767163425683975
prepared,0.08141285181045532, vsm,0.0317557780072093
specs,0.08137405663728714, authentication,0.03173635589579741
int,0.08118095735628758, __builtin__,0.03156553953886032
brief,0.0810929462313652, calculated,0.0315652663509051
qvarianthash,0.08102309703826904, enable,0.03153910682253216
generate,0.08099781421737538, continue,0.031470597411195435
parameter,0.08088208260014654, non-attached,0.03141317516565323
initializing,0.08086977433413267, e.g,0.03137354783359028
aleixpol,0.08083061873912811, volumes,0.03134693760374511
qtbug-38858,0.08079002052545547, defining,0.03132384419441223
-qdevel,0.08072836995124817, explicitly,0.03129121853999095
gui,0.08070683887228369, yields,0.03116077681382497
marc,0.0806781642511487, date,0.031130916572042873
reverted,0.08055836893618107, global,0.03113046315099512
combined,0.08050920069217682, switch,0.03098342156348129
reliably,0.08045473918318749, keystoneauth,0.030981002375483513
interpolation,0.08043485879898071, easy,0.030977658461779356
seems,0.08041548102708726, three,0.030898633930418227
bot,0.08034504379536356, copying,0.03078598529100418
camerabin,0.08031163364648819, blocks,0.030667537823319435
repeated,0.0801185667514801, db_auto_create,0.030628797908624012
different,0.08002439558943164, original,0.030451776991997446
thread-safe,0.07998048067092896, x,0.030444948623577755
ideal,0.07995144370943308, non,0.030427392475262008
\inqmlmodule,0.07990676909685135, effort,0.03029630184173584
properties,0.07989627939056267, task,0.03023682842918095
